reported_date,school_board,municipality,confirmed_student_cases
2021-03-18,Dufferin-Peel Catholic District School Board,Brampton,1
2021-03-18,Dufferin-Peel Catholic District School Board,Orangeville,1
2021-03-18,Dufferin-Peel Catholic District School Board,Mississauga,1
2021-03-18,Dufferin-Peel Catholic District School Board,Brampton,0
2021-03-18,Dufferin-Peel Catholic District School Board,Mississauga,1
2021-03-18,Dufferin-Peel Catholic District School Board,Mississauga,1
2021-03-18,Dufferin-Peel Catholic District School Board,Caledon,2
2021-03-18,Dufferin-Peel Catholic District School Board,Brampton,2
2021-03-18,Dufferin-Peel Catholic District School Board,Caledon,0
2021-03-18,Dufferin-Peel Catholic District School Board,Mississauga,1
2021-03-18,Dufferin-Peel Catholic District School Board,Brampton,1
2021-03-18,Dufferin-Peel Catholic District School Board,Brampton,0
2021-03-18,Dufferin-Peel Catholic District School Board,Brampton,1
2021-03-18,Dufferin-Peel Catholic District School Board,Caledon,1
2021-03-18,Dufferin-Peel Catholic District School Board,Mississauga,1
2021-03-18,Dufferin-Peel Catholic District School Board,Brampton,0
2021-03-18,Dufferin-Peel Catholic District School Board,Mississauga,1
2021-03-18,Dufferin-Peel Catholic District School Board,Mississauga,1
2021-03-18,Dufferin-Peel Catholic District School Board,Brampton,1
2021-03-18,Dufferin-Peel Catholic District School Board,Brampton,1
2021-03-18,Dufferin-Peel Catholic District School Board,Brampton,1
2021-03-18,Dufferin-Peel Catholic District School Board,Mississauga,1
2021-03-18,Dufferin-Peel Catholic District School Board,Caledon,3
2021-03-18,Dufferin-Peel Catholic District School Board,Caledon,3
2021-03-18,Dufferin-Peel Catholic District School Board,Brampton,1
2021-03-18,Dufferin-Peel Catholic District School Board,Mississauga,1
2021-03-18,Dufferin-Peel Catholic District School Board,Brampton,5
2021-03-18,Dufferin-Peel Catholic District School Board,Mississauga,2
2021-03-18,Dufferin-Peel Catholic District School Board,Mississauga,1
2021-03-18,Durham Catholic District School Board,Whitby,2
2021-03-18,Durham Catholic District School Board,Ajax,1
2021-03-18,Durham Catholic District School Board,Whitby,1
2021-03-18,Durham Catholic District School Board,Oshawa,1
2021-03-18,Durham Catholic District School Board,Pickering,1
2021-03-18,Durham Catholic District School Board,Whitby,1
2021-03-18,Durham Catholic District School Board,Pickering,1
2021-03-18,Durham Catholic District School Board,Whitby,1
2021-03-18,Durham Catholic District School Board,Pickering,1
2021-03-18,Durham District School Board,Ajax,1
2021-03-18,Durham District School Board,Whitby,1
2021-03-18,Durham District School Board,Whitby,1
2021-03-18,Durham District School Board,Ajax,1
2021-03-18,Durham District School Board,Whitby,1
2021-03-18,Durham District School Board,Whitby,1
2021-03-18,Durham District School Board,Ajax,2
2021-03-18,Durham District School Board,Oshawa,1
2021-03-18,Durham District School Board,Oshawa,1
2021-03-18,Durham District School Board,Ajax,0
2021-03-18,Durham District School Board,Ajax,1
2021-03-18,Durham District School Board,Pickering,4
2021-03-18,Durham District School Board,Ajax,1
2021-03-18,Durham District School Board,Pickering,4
2021-03-18,Durham District School Board,Whitby,1
2021-03-18,Durham District School Board,Pickering,2
2021-03-18,Durham District School Board,Oshawa,0
2021-03-18,Durham District School Board,Oshawa,1
2021-03-18,Durham District School Board,Pickering,1
2021-03-18,Durham District School Board,Ajax,0
2021-03-18,Durham District School Board,Whitby,1
2021-03-18,Durham District School Board,Ajax,1
2021-03-18,Durham District School Board,Oshawa,1
2021-03-18,Durham District School Board,Whitby,1
2021-03-18,Durham District School Board,Ajax,2
2021-03-18,Durham District School Board,Oshawa,1
2021-03-18,Durham District School Board,Oshawa,2
2021-03-18,Durham District School Board,Pickering,2
2021-03-18,Durham District School Board,Oshawa,1
2021-03-18,Durham District School Board,Whitby,3
2021-03-18,Durham District School Board,Pickering,1
2021-03-18,Durham District School Board,Oshawa,1
2021-03-18,Durham District School Board,Whitby,1
2021-03-18,Grand Erie District School Board,Brantford,2
2021-03-18,Grand Erie District School Board,Haldimand County,2
2021-03-18,Grand Erie District School Board,Brantford,0
2021-03-18,Grand Erie District School Board,Haldimand County,1
2021-03-18,Grand Erie District School Board,Haldimand County,3
2021-03-18,Grand Erie District School Board,Haldimand County,1
2021-03-18,Grand Erie District School Board,Brantford,2
2021-03-18,Grand Erie District School Board,Haldimand County,1
2021-03-18,Grand Erie District School Board,Brantford,2
2021-03-18,Grand Erie District School Board,Haldimand County,1
2021-03-18,Grand Erie District School Board,Brantford,3
2021-03-18,Greater Essex County District School Board,Windsor,2
2021-03-18,Greater Essex County District School Board,Windsor,3
2021-03-18,Greater Essex County District School Board,Windsor,1
2021-03-18,Greater Essex County District School Board,Kingsville,2
2021-03-18,Greater Essex County District School Board,Leamington,1
2021-03-18,Greater Essex County District School Board,Lasalle,1
2021-03-18,Greater Essex County District School Board,Windsor,1
2021-03-18,Greater Essex County District School Board,Windsor,1
2021-03-18,Halton Catholic District School Board,Burlington,1
2021-03-18,Halton Catholic District School Board,Milton,1
2021-03-18,Halton Catholic District School Board,Burlington,0
2021-03-18,Halton Catholic District School Board,Halton Hills,2
2021-03-18,Halton Catholic District School Board,Milton,0
2021-03-18,Halton Catholic District School Board,Halton Hills,1
2021-03-18,Halton Catholic District School Board,Oakville,1
2021-03-18,Halton Catholic District School Board,Milton,2
2021-03-18,Halton Catholic District School Board,Milton,1
2021-03-18,Halton Catholic District School Board,Oakville,4
2021-03-18,Halton Catholic District School Board,Milton,0
2021-03-18,Halton Catholic District School Board,Milton,2
2021-03-18,Halton Catholic District School Board,Milton,1
2021-03-18,Halton Catholic District School Board,Halton Hills,2
2021-03-18,Halton Catholic District School Board,Halton Hills,1
2021-03-18,Halton Catholic District School Board,Milton,2
2021-03-18,Halton Catholic District School Board,Burlington,2
2021-03-18,Halton Catholic District School Board,Oakville,2
2021-03-18,Halton Catholic District School Board,Burlington,1
2021-03-18,Halton Catholic District School Board,Oakville,4
2021-03-18,Halton Catholic District School Board,Milton,2
2021-03-18,Halton District School Board,Burlington,1
2021-03-18,Halton District School Board,Milton,1
2021-03-18,Halton District School Board,Milton,1
2021-03-18,Halton District School Board,Burlington,0
2021-03-18,Halton District School Board,Milton,1
2021-03-18,Halton District School Board,Oakville,1
2021-03-18,Halton District School Board,Burlington,1
2021-03-18,Halton District School Board,Burlington,1
2021-03-18,Halton District School Board,Milton,1
2021-03-18,Halton District School Board,Oakville,2
2021-03-18,Halton District School Board,Milton,1
2021-03-18,Halton District School Board,Halton Hills,1
2021-03-18,Halton District School Board,Milton,1
2021-03-18,Halton District School Board,Burlington,1
2021-03-18,Halton District School Board,Oakville,1
2021-03-18,Halton District School Board,Oakville,1
2021-03-18,Halton District School Board,Milton,3
2021-03-18,Halton District School Board,Oakville,7
2021-03-18,Halton District School Board,Halton Hills,1
2021-03-18,Halton District School Board,Burlington,1
2021-03-18,Halton District School Board,Oakville,0
2021-03-18,Halton District School Board,Oakville,3
2021-03-18,Halton District School Board,Oakville,0
2021-03-18,Halton District School Board,Milton,2
2021-03-18,Halton District School Board,Milton,0
2021-03-18,Halton District School Board,Oakville,3
2021-03-18,Halton District School Board,Oakville,1
2021-03-18,Hamilton-Wentworth Catholic District School Board,Hamilton,1
2021-03-18,Hamilton-Wentworth Catholic District School Board,Hamilton,0
2021-03-18,Hamilton-Wentworth Catholic District School Board,Hamilton,1
2021-03-18,Hamilton-Wentworth Catholic District School Board,Hamilton,2
2021-03-18,Hamilton-Wentworth Catholic District School Board,Hamilton,1
2021-03-18,Hamilton-Wentworth Catholic District School Board,Hamilton,1
2021-03-18,Hamilton-Wentworth Catholic District School Board,Hamilton,2
2021-03-18,Hamilton-Wentworth Catholic District School Board,Hamilton,2
2021-03-18,Hamilton-Wentworth Catholic District School Board,Hamilton,2
2021-03-18,Hamilton-Wentworth Catholic District School Board,Hamilton,1
2021-03-18,Hamilton-Wentworth Catholic District School Board,Hamilton,6
2021-03-18,Hamilton-Wentworth Catholic District School Board,Hamilton,1
2021-03-18,Hamilton-Wentworth Catholic District School Board,Hamilton,1
2021-03-18,Hamilton-Wentworth Catholic District School Board,Hamilton,1
2021-03-18,Hamilton-Wentworth District School Board,Hamilton,1
2021-03-18,Hamilton-Wentworth District School Board,Hamilton,1
2021-03-18,Hamilton-Wentworth District School Board,Hamilton,1
2021-03-18,Hamilton-Wentworth District School Board,Hamilton,2
2021-03-18,Hamilton-Wentworth District School Board,Hamilton,2
2021-03-18,Hamilton-Wentworth District School Board,Hamilton,1
2021-03-18,Hamilton-Wentworth District School Board,Hamilton,4
2021-03-18,Hamilton-Wentworth District School Board,Hamilton,1
2021-03-18,Hamilton-Wentworth District School Board,Hamilton,0
2021-03-18,Hamilton-Wentworth District School Board,Hamilton,0
2021-03-18,Hamilton-Wentworth District School Board,Hamilton,0
2021-03-18,Hamilton-Wentworth District School Board,Hamilton,1
2021-03-18,Hamilton-Wentworth District School Board,Hamilton,3
2021-03-18,Hamilton-Wentworth District School Board,Hamilton,1
2021-03-18,Hamilton-Wentworth District School Board,Hamilton,1
2021-03-18,Hamilton-Wentworth District School Board,Hamilton,3
2021-03-18,Hamilton-Wentworth District School Board,Hamilton,5
2021-03-18,Hamilton-Wentworth District School Board,Hamilton,1
2021-03-18,Hamilton-Wentworth District School Board,Hamilton,0
2021-03-18,Hamilton-Wentworth District School Board,Hamilton,0
2021-03-18,Hamilton-Wentworth District School Board,Hamilton,1
2021-03-18,Hamilton-Wentworth District School Board,Hamilton,1
2021-03-18,Hamilton-Wentworth District School Board,Hamilton,1
2021-03-18,Hamilton-Wentworth District School Board,Hamilton,0
2021-03-18,Hamilton-Wentworth District School Board,Hamilton,2
2021-03-18,Hamilton-Wentworth District School Board,Hamilton,3
2021-03-18,Hamilton-Wentworth District School Board,Hamilton,1
2021-03-18,Hamilton-Wentworth District School Board,Hamilton,0
2021-03-18,Hamilton-Wentworth District School Board,Hamilton,3
2021-03-18,Hamilton-Wentworth District School Board,Hamilton,1
2021-03-18,Hamilton-Wentworth District School Board,Hamilton,2
2021-03-18,Hamilton-Wentworth District School Board,Hamilton,0
2021-03-18,Hamilton-Wentworth District School Board,Hamilton,1
2021-03-18,Hamilton-Wentworth District School Board,Hamilton,2
2021-03-18,Hamilton-Wentworth District School Board,Hamilton,4
2021-03-18,Hamilton-Wentworth District School Board,Hamilton,1
2021-03-18,Hastings & Prince Edward District School Board,Deseronto,1
2021-03-18,Huron Perth Catholic District School Board,Stratford,1
2021-03-18,Huron Perth Catholic District School Board,Stratford,2
2021-03-18,Kawartha Pine Ridge District School Board,Cobourg,3
2021-03-18,Kawartha Pine Ridge District School Board,Clarington,2
2021-03-18,Kawartha Pine Ridge District School Board,Clarington,1
2021-03-18,Kawartha Pine Ridge District School Board,Cobourg,1
2021-03-18,Kawartha Pine Ridge District School Board,Hamilton,0
2021-03-18,Keewatin-Patricia District School Board,Red Lake,1
2021-03-18,Keewatin-Patricia District School Board,Kenora,1
2021-03-18,Keewatin-Patricia District School Board,Dryden,2
2021-03-18,Keewatin-Patricia District School Board,Sioux Lookout,2
2021-03-18,Keewatin-Patricia District School Board,Sioux Lookout,3
2021-03-18,Keewatin-Patricia District School Board,Thunder Bay,0
2021-03-18,Lakehead District School Board,Thunder Bay,0
2021-03-18,Lambton Kent District School Board,Chatham-Kent,1
2021-03-18,Lambton Kent District School Board,Sarnia,1
2021-03-18,Lambton Kent District School Board,Brooke-Alvinston,7
2021-03-18,Lambton Kent District School Board,Sarnia,0
2021-03-18,Lambton Kent District School Board,Sarnia,3
2021-03-18,Lambton Kent District School Board,Warwick,1
2021-03-18,Lambton Kent District School Board,Sarnia,2
2021-03-18,Lambton Kent District School Board,Lambton Shores,1
2021-03-18,Lambton Kent District School Board,Sarnia,3
2021-03-18,Lambton Kent District School Board,Sarnia,0
2021-03-18,Lambton Kent District School Board,Sarnia,1
2021-03-18,Lambton Kent District School Board,Sarnia,3
2021-03-18,Lambton Kent District School Board,Lambton Shores,2
2021-03-18,Lambton Kent District School Board,Petrolia,9
2021-03-18,Lambton Kent District School Board,Sarnia,1
2021-03-18,Lambton Kent District School Board,Sarnia,0
2021-03-18,Lambton Kent District School Board,Sarnia,2
2021-03-18,Lambton Kent District School Board,Lambton Shores,16
2021-03-18,Lambton Kent District School Board,Sarnia,0
2021-03-18,Lambton Kent District School Board,Sarnia,1
2021-03-18,Lambton Kent District School Board,St. Clair,1
2021-03-18,Lambton Kent District School Board,Chatham-Kent,4
2021-03-18,Limestone District School Board,Kingston,0
2021-03-18,Limestone District School Board,Central Frontenac,0
2021-03-18,Limestone District School Board,Kingston,2
2021-03-18,London District Catholic School Board,London,1
2021-03-18,London District Catholic School Board,Middlesex Centre,1
2021-03-18,London District Catholic School Board,London,1
2021-03-18,London District Catholic School Board,London,2
2021-03-18,London District Catholic School Board,London,2
2021-03-18,London District Catholic School Board,Woodstock,5
2021-03-18,Near North District School Board,North Bay,1
2021-03-18,Niagara Catholic District School Board,Grimsby,1
2021-03-18,Niagara Catholic District School Board,Niagara Falls,3
2021-03-18,Niagara Catholic District School Board,Niagara Falls,1
2021-03-18,Niagara Catholic District School Board,Niagara Falls,1
